latitude,longitude,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,total_rooms,median_house_value
37.89,-122.29,5.0551,0.0,0.0,1.0,2178.0,232200.0
37.9,-122.27,5.6228,0.0,0.0,1.0,1650.0,375400.0
37.9,-122.26,7.8864,0.0,0.0,1.0,1927.0,357300.0
37.9,-122.27,7.9556,0.0,0.0,1.0,2079.0,374400.0
37.9,-122.27,6.174,0.0,0.0,1.0,1803.0,358800.0
37.9,-122.27,6.9414,0.0,0.0,1.0,2041.0,417500.0
37.89,-122.27,8.8342,0.0,0.0,1.0,3046.0,430500.0
37.9,-122.28,7.1754,0.0,0.0,1.0,2318.0,362900.0
37.9,-122.28,10.0825,0.0,0.0,1.0,2003.0,397000.0
37.9,-122.28,4.9083,0.0,0.0,1.0,2261.0,346800.0
37.89,-122.28,5.7912,0.0,0.0,1.0,1225.0,327100.0
37.89,-122.28,4.5893,0.0,0.0,1.0,2315.0,290100.0
37.89,-122.28,5.4171,0.0,0.0,1.0,2070.0,292000.0
37.89,-122.28,4.125,0.0,0.0,1.0,2616.0,270900.0
37.89,-122.27,7.266,0.0,0.0,1.0,2640.0,371100.0
37.89,-122.27,5.3989,0.0,0.0,1.0,1978.0,335600.0
37.9,-122.26,7.8336,0.0,0.0,1.0,2220.0,371300.0
37.89,-122.25,6.1593,0.0,0.0,1.0,1125.0,344000.0
37.89,-122.26,6.381,0.0,0.0,1.0,3078.0,342200.0
37.89,-122.26,6.6828,0.0,0.0,1.0,3706.0,370900.0
37.89,-122.25,7.5385,0.0,0.0,1.0,3000.0,350000.0
37.89,-122.25,6.7138,0.0,0.0,1.0,2863.0,368600.0
37.88,-122.26,6.2425,0.0,0.0,1.0,2551.0,391800.0
37.88,-122.26,5.7979,0.0,0.0,1.0,2255.0,415300.0
37.88,-122.27,4.2813,0.0,0.0,1.0,3360.0,284900.0
37.88,-122.27,3.5417,0.0,0.0,1.0,1693.0,287500.0
37.88,-122.27,3.0132,0.0,0.0,1.0,2252.0,272900.0
37.88,-122.28,4.1429,0.0,0.0,1.0,2495.0,259600.0
37.88,-122.28,4.1912,0.0,0.0,1.0,1193.0,254500.0
37.88,-122.28,3.9167,0.0,0.0,1.0,1172.0,235600.0
37.88,-122.29,3.8897,0.0,0.0,1.0,2159.0,218400.0
37.88,-122.29,3.1065,0.0,0.0,1.0,2365.0,229200.0
37.88,-122.29,2.9926,0.0,0.0,1.0,1895.0,192100.0
37.88,-122.29,3.556,0.0,0.0,1.0,1650.0,179300.0
37.88,-122.3,1.475,0.0,0.0,1.0,453.0,187500.0
37.88,-122.3,1.6971,0.0,0.0,1.0,409.0,138800.0
37.87,-122.3,2.1705,0.0,0.0,1.0,503.0,150000.0
37.86,-122.3,2.75,0.0,0.0,1.0,499.0,140600.0
37.85,-122.29,2.5682,0.0,0.0,1.0,477.0,120000.0
37.88,-122.3,2.9,0.0,0.0,1.0,1647.0,144800.0
37.87,-122.3,2.2208,0.0,0.0,1.0,3123.0,144800.0
37.88,-122.28,3.2344,0.0,0.0,1.0,957.0,245500.0
37.87,-122.28,3.5156,0.0,0.0,1.0,589.0,200000.0
37.87,-122.28,1.9805,0.0,0.0,1.0,2026.0,173700.0
37.87,-122.29,2.6684,0.0,0.0,1.0,1829.0,185600.0
37.87,-122.29,3.875,0.0,0.0,1.0,895.0,182600.0
37.88,-122.28,3.006,0.0,0.0,1.0,1909.0,227900.0
37.87,-122.28,2.543,0.0,0.0,1.0,3022.0,220700.0
37.87,-122.28,2.8676,0.0,0.0,1.0,1777.0,212000.0
37.88,-122.27,2.1907,0.0,0.0,1.0,2803.0,271400.0
37.87,-122.27,1.7778,0.0,0.0,1.0,1465.0,268800.0
37.88,-122.27,2.52,0.0,0.0,1.0,2619.0,277800.0
37.88,-122.26,4.2788,0.0,0.0,1.0,1149.0,332500.0
37.88,-122.26,2.944,0.0,0.0,1.0,2363.0,338900.0
37.88,-122.26,1.725,0.0,0.0,1.0,2604.0,287500.0
37.87,-122.25,5.2289,0.0,0.0,1.0,685.0,384600.0
37.87,-122.25,2.5562,0.0,0.0,1.0,1756.0,371400.0
37.87,-122.25,0.949,0.0,0.0,1.0,1204.0,350000.0
37.87,-122.25,1.1696,0.0,0.0,1.0,609.0,500001.0
37.87,-122.26,1.1859,0.0,0.0,1.0,2773.0,241700.0
37.87,-122.27,1.7464,0.0,0.0,1.0,3218.0,216700.0
37.87,-122.27,2.8846,0.0,0.0,1.0,1350.0,211300.0
37.87,-122.27,2.7372,0.0,0.0,1.0,3084.0,210200.0
37.86,-122.28,3.8594,0.0,0.0,1.0,938.0,196400.0
37.87,-122.28,3.5625,0.0,0.0,1.0,1813.0,191700.0
37.87,-122.28,2.2788,0.0,0.0,1.0,1233.0,182300.0
37.87,-122.29,2.537,0.0,0.0,1.0,2539.0,175000.0
37.87,-122.29,2.525,0.0,0.0,1.0,1267.0,165900.0
37.86,-122.29,1.9946,0.0,0.0,1.0,1665.0,156900.0
37.86,-122.28,2.8214,0.0,0.0,1.0,1659.0,164300.0
37.87,-122.29,2.6165,0.0,0.0,1.0,2225.0,150000.0
37.86,-122.29,1.9483,0.0,0.0,1.0,2485.0,150500.0
37.86,-122.28,1.9327,0.0,0.0,1.0,2031.0,169900.0
37.86,-122.28,1.9798,0.0,0.0,1.0,2932.0,147400.0
37.85,-122.28,2.4167,0.0,0.0,1.0,2246.0,152700.0
37.86,-122.27,2.5417,0.0,0.0,1.0,2052.0,182700.0
37.86,-122.28,3.3906,0.0,0.0,1.0,1999.0,179300.0
37.86,-122.28,2.5652,0.0,0.0,1.0,3007.0,157700.0
37.86,-122.28,2.2845,0.0,0.0,1.0,2214.0,153100.0
37.86,-122.27,2.6071,0.0,0.0,1.0,1088.0,250000.0
37.86,-122.27,3.15,0.0,0.0,1.0,834.0,206300.0
37.86,-122.27,2.6914,0.0,0.0,1.0,1769.0,218800.0
37.86,-122.27,1.8447,0.0,0.0,1.0,2307.0,198200.0
37.86,-122.26,2.9044,0.0,0.0,1.0,3497.0,257400.0
37.86,-122.26,2.9405,0.0,0.0,1.0,3774.0,289500.0
37.86,-122.26,3.3893,0.0,0.0,1.0,2888.0,241700.0
37.86,-122.25,3.0417,0.0,0.0,1.0,2153.0,489600.0
37.86,-122.25,7.0897,0.0,0.0,1.0,1389.0,446200.0
37.86,-122.25,5.0463,0.0,0.0,1.0,1709.0,456300.0
37.86,-122.25,1.7652,0.0,0.0,1.0,1587.0,336800.0
37.86,-122.24,7.8521,0.0,0.0,1.0,1668.0,500001.0
37.85,-122.24,9.3959,0.0,0.0,1.0,3726.0,500001.0
37.86,-122.25,5.3794,0.0,0.0,1.0,4048.0,376900.0
37.85,-122.26,3.2619,0.0,0.0,1.0,3618.0,309600.0
37.85,-122.27,2.7054,0.0,0.0,1.0,4076.0,182300.0
37.85,-122.27,2.2431,0.0,0.0,1.0,2077.0,172700.0
37.85,-122.27,1.9028,0.0,0.0,1.0,1279.0,150800.0
37.85,-122.27,1.5817,0.0,0.0,1.0,1974.0,153600.0
37.85,-122.27,2.2841,0.0,0.0,1.0,335.0,106300.0
37.85,-122.27,1.3785,0.0,0.0,1.0,1375.0,142300.0
37.85,-122.28,2.9018,0.0,0.0,1.0,610.0,119400.0
37.85,-122.28,1.73,0.0,0.0,1.0,1025.0,147900.0
37.85,-122.28,2.2625,0.0,0.0,1.0,2063.0,132900.0
37.84,-122.29,2.2106,0.0,0.0,1.0,1872.0,132500.0
37.83,-122.28,2.6997,0.0,0.0,1.0,3108.0,126900.0
37.83,-122.23,7.8772,0.0,0.0,1.0,2990.0,500001.0
37.82,-122.22,11.8603,0.0,0.0,1.0,2492.0,500001.0
37.82,-122.22,13.499,0.0,0.0,1.0,2991.0,500001.0
37.82,-122.23,12.2138,0.0,0.0,1.0,3242.0,500001.0
37.82,-122.23,8.1872,0.0,0.0,1.0,3051.0,466100.0
37.82,-122.23,12.3804,0.0,0.0,1.0,3494.0,500001.0
37.83,-122.24,5.8948,0.0,0.0,1.0,1757.0,457800.0
37.83,-122.24,8.1194,0.0,0.0,1.0,2449.0,471600.0
37.82,-122.23,8.7477,0.0,0.0,1.0,1611.0,500001.0
37.82,-122.24,6.155,0.0,0.0,1.0,3665.0,398600.0
37.82,-122.25,5.883,0.0,0.0,1.0,2474.0,340700.0
37.76,-122.23,5.2128,0.0,0.0,1.0,3037.0,289900.0
37.76,-122.23,4.7188,0.0,0.0,1.0,2269.0,335300.0
37.76,-122.23,5.2915,0.0,0.0,1.0,1316.0,333000.0
37.77,-122.24,2.6411,0.0,0.0,1.0,1153.0,241000.0
37.77,-122.23,3.3214,0.0,0.0,1.0,772.0,189600.0
37.77,-122.24,3.6417,0.0,0.0,1.0,1711.0,206300.0
37.77,-122.25,3.0161,0.0,0.0,1.0,2650.0,215700.0
37.77,-122.25,3.1771,0.0,0.0,1.0,1038.0,210200.0
37.77,-122.25,3.4531,0.0,0.0,1.0,1527.0,208800.0
37.77,-122.25,4.3098,0.0,0.0,1.0,859.0,197900.0
37.78,-122.26,3.3438,0.0,0.0,1.0,970.0,201300.0
37.78,-122.26,2.9213,0.0,0.0,1.0,1045.0,190800.0
37.78,-122.27,2.6806,0.0,0.0,1.0,1408.0,207900.0
37.78,-122.27,3.7708,0.0,0.0,1.0,1222.0,215300.0
37.78,-122.27,3.9444,0.0,0.0,1.0,1169.0,212900.0
37.78,-122.27,5.2601,0.0,0.0,1.0,2020.0,292700.0
37.77,-122.3,2.6447,0.0,0.0,1.0,2038.0,200000.0
37.78,-122.29,1.9427,0.0,0.0,1.0,1241.0,102200.0
37.77,-122.28,2.9688,0.0,0.0,1.0,1468.0,220800.0
37.77,-122.28,3.75,0.0,0.0,1.0,3997.0,242800.0
37.76,-122.29,5.1702,0.0,0.0,1.0,2873.0,265400.0
37.78,-122.28,2.5139,0.0,0.0,1.0,1487.0,219000.0
37.77,-122.26,2.9732,0.0,0.0,1.0,1670.0,282100.0
37.77,-122.27,5.5337,0.0,0.0,1.0,2252.0,372000.0
37.77,-122.27,4.1667,0.0,0.0,1.0,1731.0,225800.0
37.77,-122.27,2.7115,0.0,0.0,1.0,1710.0,220800.0
37.77,-122.27,3.3269,0.0,0.0,1.0,2388.0,234500.0
37.77,-122.25,3.2685,0.0,0.0,1.0,2156.0,254200.0
37.77,-122.26,4.7778,0.0,0.0,1.0,1565.0,351800.0
37.77,-122.26,4.226,0.0,0.0,1.0,1704.0,275000.0
37.77,-122.26,3.3571,0.0,0.0,1.0,1210.0,405400.0
37.77,-122.26,2.9899,0.0,0.0,1.0,2097.0,228100.0
37.77,-122.26,2.875,0.0,0.0,1.0,1848.0,234000.0
37.77,-122.24,2.3882,0.0,0.0,1.0,955.0,162500.0
37.77,-122.25,2.975,0.0,0.0,1.0,4329.0,243400.0
37.76,-122.23,5.1039,0.0,0.0,1.0,3011.0,273800.0
37.76,-122.23,4.1458,0.0,0.0,1.0,1049.0,248500.0
37.76,-122.24,3.4762,0.0,0.0,1.0,2504.0,244000.0
37.76,-122.24,2.6833,0.0,0.0,1.0,1846.0,240900.0
37.76,-122.23,5.75,0.0,0.0,1.0,1705.0,306300.0
37.75,-122.23,3.9632,0.0,0.0,1.0,1542.0,240000.0
37.75,-122.24,4.9489,0.0,0.0,1.0,891.0,247100.0
37.75,-122.24,4.8711,0.0,0.0,1.0,4051.0,286600.0
37.76,-122.24,3.0718,0.0,0.0,1.0,2646.0,266700.0
37.76,-122.24,3.6719,0.0,0.0,1.0,2428.0,229800.0
37.76,-122.24,4.6094,0.0,0.0,1.0,2567.0,229300.0
37.74,-122.25,4.4562,0.0,0.0,1.0,1914.0,206200.0
37.76,-122.25,3.567,0.0,0.0,1.0,2876.0,252900.0
37.75,-122.28,3.1972,0.0,0.0,1.0,1156.0,100000.0
37.73,-122.06,7.0568,0.0,0.0,1.0,3596.0,412500.0
37.71,-122.06,4.635,0.0,0.0,1.0,3541.0,248600.0
37.71,-122.07,5.3015,0.0,0.0,1.0,1808.0,254900.0
37.71,-122.07,4.9801,0.0,0.0,1.0,2879.0,241500.0
37.72,-122.07,5.4834,0.0,0.0,1.0,3204.0,295200.0
37.72,-122.08,6.187,0.0,0.0,1.0,3866.0,340400.0
37.72,-122.08,5.6194,0.0,0.0,1.0,2476.0,274700.0
37.71,-122.08,5.4639,0.0,0.0,1.0,2211.0,238600.0
37.71,-122.09,5.1498,0.0,0.0,1.0,2663.0,266400.0
37.72,-122.1,5.8382,0.0,0.0,1.0,2599.0,330200.0
37.71,-122.11,4.65,0.0,0.0,1.0,4569.0,206800.0
37.7,-122.1,4.3819,0.0,0.0,1.0,2973.0,209200.0
37.69,-122.1,3.7222,0.0,0.0,1.0,3115.0,195800.0
37.71,-122.09,5.2855,0.0,0.0,1.0,1843.0,253500.0
37.7,-122.09,4.3375,0.0,0.0,1.0,2053.0,241800.0
37.7,-122.09,6.005,0.0,0.0,1.0,1751.0,263900.0
37.71,-122.08,5.0519,0.0,0.0,1.0,1663.0,227000.0
37.71,-122.08,4.8237,0.0,0.0,1.0,3716.0,220900.0
37.7,-122.08,5.2497,0.0,0.0,1.0,2718.0,259300.0
37.7,-122.07,4.125,0.0,0.0,1.0,1420.0,232500.0
37.7,-122.06,4.6005,0.0,0.0,1.0,1893.0,231600.0
37.7,-122.06,3.5187,0.0,0.0,1.0,3906.0,209400.0
37.7,-122.07,3.0,0.0,0.0,1.0,3400.0,223200.0
37.7,-122.08,3.4934,0.0,0.0,1.0,3402.0,209900.0
37.7,-122.09,2.9861,0.0,0.0,1.0,4413.0,208200.0
37.69,-122.07,2.5362,0.0,0.0,1.0,2304.0,203800.0
37.69,-122.08,3.3021,0.0,0.0,1.0,2350.0,195700.0
37.69,-122.08,2.8512,0.0,0.0,1.0,1575.0,181000.0
37.69,-122.08,3.3478,0.0,0.0,1.0,1414.0,184900.0
37.68,-122.08,2.3958,0.0,0.0,1.0,848.0,190800.0
37.68,-122.08,3.5295,0.0,0.0,1.0,3051.0,242200.0
37.69,-122.09,4.8036,0.0,0.0,1.0,4296.0,188300.0
37.74,-122.15,3.851,0.0,0.0,1.0,2898.0,183500.0
37.74,-122.14,4.0662,0.0,0.0,1.0,1071.0,204200.0
37.73,-122.14,4.6042,0.0,0.0,1.0,2619.0,251900.0
37.74,-122.15,2.2,0.0,0.0,1.0,1494.0,187500.0
37.73,-122.16,4.1164,0.0,0.0,1.0,2260.0,198200.0
37.74,-122.15,3.95,0.0,0.0,1.0,1394.0,219000.0
37.73,-122.15,4.9135,0.0,0.0,1.0,1028.0,275000.0
37.73,-122.15,2.8355,0.0,0.0,1.0,3758.0,245400.0
37.73,-122.17,3.25,0.0,0.0,1.0,2163.0,177500.0
37.73,-122.16,2.8301,0.0,0.0,1.0,1699.0,171600.0
37.73,-122.17,3.7159,0.0,0.0,1.0,1555.0,183300.0
37.73,-122.16,2.5625,0.0,0.0,1.0,1114.0,175000.0
37.72,-122.18,3.8047,0.0,0.0,1.0,1498.0,156700.0
37.71,-122.18,3.375,0.0,0.0,1.0,726.0,157500.0
37.71,-122.17,3.244,0.0,0.0,1.0,890.0,179800.0
37.7,-122.18,4.0268,0.0,0.0,1.0,2639.0,205500.0
37.7,-122.18,3.3906,0.0,0.0,1.0,2562.0,178900.0
37.71,-122.19,5.5461,0.0,0.0,1.0,361.0,262500.0
37.72,-122.17,3.371,0.0,0.0,1.0,3008.0,165000.0
37.72,-122.17,3.5313,0.0,0.0,1.0,1369.0,159700.0
37.72,-122.17,3.663,0.0,0.0,1.0,1692.0,158300.0
37.72,-122.16,2.875,0.0,0.0,1.0,1007.0,144800.0
37.72,-122.17,4.0202,0.0,0.0,1.0,3783.0,166300.0
37.71,-122.16,4.5553,0.0,0.0,1.0,1507.0,191000.0
37.71,-122.16,3.4643,0.0,0.0,1.0,666.0,175000.0
37.72,-122.16,3.3431,0.0,0.0,1.0,2229.0,137500.0
37.73,-122.15,2.1898,0.0,0.0,1.0,2215.0,141700.0
37.72,-122.15,2.9097,0.0,0.0,1.0,1616.0,210900.0
37.72,-122.15,3.375,0.0,0.0,1.0,1190.0,198300.0
37.72,-122.15,2.8125,0.0,0.0,1.0,4169.0,157400.0
37.73,-122.14,5.0,0.0,0.0,1.0,2024.0,264700.0
37.73,-122.14,3.0673,0.0,0.0,1.0,1723.0,218400.0
37.73,-122.14,3.8125,0.0,0.0,1.0,2264.0,235100.0
37.73,-122.13,6.9096,0.0,0.0,1.0,1996.0,341800.0
37.72,-122.13,7.912,0.0,0.0,1.0,2862.0,367300.0
37.72,-122.13,3.8393,0.0,0.0,1.0,2183.0,243500.0
37.71,-122.12,4.0,0.0,0.0,1.0,1037.0,167900.0
37.72,-122.13,6.5095,0.0,0.0,1.0,1134.0,371200.0
37.72,-122.14,3.5156,0.0,0.0,1.0,786.0,218900.0
37.72,-122.14,2.983,0.0,0.0,1.0,1397.0,202700.0
37.72,-122.13,3.524,0.0,0.0,1.0,2315.0,186200.0
37.71,-122.13,3.1103,0.0,0.0,1.0,1613.0,188900.0
37.71,-122.13,3.5781,0.0,0.0,1.0,1421.0,180000.0
37.71,-122.14,2.6101,0.0,0.0,1.0,3094.0,181700.0
37.71,-122.14,3.6932,0.0,0.0,1.0,3905.0,166800.0
37.7,-122.13,3.4583,0.0,0.0,1.0,3046.0,183700.0
37.7,-122.13,3.9032,0.0,0.0,1.0,3516.0,218000.0
37.71,-122.15,4.0208,0.0,0.0,1.0,998.0,191500.0
37.7,-122.15,3.5547,0.0,0.0,1.0,1464.0,194700.0
37.7,-122.14,4.5859,0.0,0.0,1.0,1463.0,187200.0
37.7,-122.13,2.6321,0.0,0.0,1.0,4124.0,223100.0
37.69,-122.13,3.395,0.0,0.0,1.0,2380.0,271300.0
37.7,-122.14,3.9702,0.0,0.0,1.0,1266.0,194100.0
37.7,-122.16,5.0043,0.0,0.0,1.0,2239.0,190400.0
37.69,-122.14,4.4659,0.0,0.0,1.0,1571.0,189100.0
37.69,-122.15,3.6625,0.0,0.0,1.0,1246.0,184600.0
37.69,-122.15,3.8864,0.0,0.0,1.0,1501.0,197300.0
37.7,-122.15,3.4583,0.0,0.0,1.0,1468.0,192600.0
37.69,-122.16,3.7813,0.0,0.0,1.0,1118.0,192200.0
37.7,-122.16,2.9917,0.0,0.0,1.0,1097.0,194600.0
37.7,-122.16,4.4375,0.0,0.0,1.0,1719.0,193500.0
37.7,-122.17,4.0,0.0,0.0,1.0,1755.0,202600.0
37.68,-122.16,2.3869,0.0,0.0,1.0,1687.0,83300.0
37.69,-122.17,4.7609,0.0,0.0,1.0,2262.0,212600.0
37.68,-122.18,5.4858,0.0,0.0,1.0,2087.0,187800.0
37.69,-122.16,4.3971,0.0,0.0,1.0,1480.0,205700.0
37.69,-122.15,4.0109,0.0,0.0,1.0,1545.0,192900.0
37.68,-122.15,4.3864,0.0,0.0,1.0,2632.0,205200.0
37.68,-122.15,4.2841,0.0,0.0,1.0,2261.0,213400.0
37.69,-122.15,5.1312,0.0,0.0,1.0,1670.0,183600.0
37.69,-122.14,2.9958,0.0,0.0,1.0,2141.0,178400.0
37.68,-122.14,3.6364,0.0,0.0,1.0,3337.0,219200.0
37.68,-122.14,2.7955,0.0,0.0,1.0,3184.0,183100.0
37.69,-122.1,2.9507,0.0,0.0,1.0,2341.0,157100.0
37.69,-122.12,3.4375,0.0,0.0,1.0,1197.0,157800.0
37.69,-122.13,2.875,0.0,0.0,1.0,1131.0,161700.0
37.71,-122.12,3.0345,0.0,0.0,1.0,1164.0,152100.0
37.7,-122.12,2.679,0.0,0.0,1.0,3495.0,144900.0
37.7,-122.12,2.9922,0.0,0.0,1.0,2488.0,179900.0
37.69,-122.12,4.1042,0.0,0.0,1.0,2681.0,179100.0
37.7,-122.12,2.5833,0.0,0.0,1.0,2495.0,159900.0
37.7,-122.11,2.1552,0.0,0.0,1.0,1689.0,161400.0
37.7,-122.11,2.3274,0.0,0.0,1.0,1298.0,170400.0
37.7,-122.11,2.4206,0.0,0.0,1.0,2693.0,137500.0
37.69,-122.1,3.9063,0.0,0.0,1.0,746.0,178400.0
37.69,-122.11,2.6464,0.0,0.0,1.0,2444.0,155200.0
37.69,-122.11,3.4643,0.0,0.0,1.0,1472.0,160900.0
37.69,-122.12,2.3973,0.0,0.0,1.0,2227.0,167300.0
37.69,-122.03,6.5,0.0,0.0,1.0,200.0,340000.0
37.64,-121.97,6.0574,1.0,0.0,0.0,1283.0,431000.0
37.63,-122.02,3.8958,0.0,0.0,1.0,2445.0,301100.0
37.63,-122.04,4.7813,0.0,0.0,1.0,1307.0,241900.0
37.63,-122.05,3.2829,0.0,0.0,1.0,3785.0,162500.0
37.66,-122.04,5.3169,0.0,0.0,1.0,2031.0,299200.0
37.68,-122.07,3.25,0.0,0.0,1.0,1815.0,218100.0
37.68,-122.06,3.1796,0.0,0.0,1.0,5367.0,170300.0
37.68,-122.08,2.4196,0.0,0.0,1.0,1167.0,275000.0
37.68,-122.08,2.6563,0.0,0.0,1.0,2607.0,184100.0
37.67,-122.08,0.9637,0.0,0.0,1.0,493.0,160000.0
37.67,-122.09,2.3357,0.0,0.0,1.0,1252.0,175000.0
37.68,-122.09,3.5114,0.0,0.0,1.0,1382.0,197500.0
37.69,-122.09,3.3125,0.0,0.0,1.0,500.0,150000.0
37.68,-122.09,2.4042,0.0,0.0,1.0,2333.0,205600.0
37.68,-122.09,2.8322,0.0,0.0,1.0,1834.0,170300.0
37.68,-122.09,2.5156,0.0,0.0,1.0,1415.0,190900.0
37.68,-122.1,3.4032,0.0,0.0,1.0,1352.0,196900.0
37.68,-122.1,2.535,0.0,0.0,1.0,2116.0,174000.0
37.68,-122.11,2.5772,0.0,0.0,1.0,1976.0,170200.0
37.68,-122.1,3.0962,0.0,0.0,1.0,1779.0,180900.0
37.67,-122.1,2.9564,0.0,0.0,1.0,3659.0,150500.0
37.68,-122.1,3.125,0.0,0.0,1.0,1892.0,167100.0
37.68,-122.12,2.95,0.0,0.0,1.0,1958.0,148900.0
37.68,-122.12,4.38,0.0,0.0,1.0,1553.0,196400.0
37.68,-122.12,4.0417,0.0,0.0,1.0,2412.0,191100.0
37.67,-122.11,3.8,0.0,0.0,1.0,2110.0,187500.0
37.68,-122.12,3.4839,0.0,0.0,1.0,2179.0,180600.0
37.68,-122.13,4.0588,0.0,0.0,1.0,2457.0,182800.0
37.68,-122.13,4.1974,0.0,0.0,1.0,2147.0,179300.0
37.68,-122.13,3.6,0.0,0.0,1.0,1676.0,179400.0
37.68,-122.14,4.267,0.0,0.0,1.0,2976.0,210300.0
37.67,-122.14,4.2386,0.0,0.0,1.0,3036.0,192300.0
37.67,-122.15,5.5797,0.0,0.0,1.0,2472.0,198100.0
37.67,-122.14,4.0682,0.0,0.0,1.0,1487.0,196200.0
37.67,-122.13,3.1734,0.0,0.0,1.0,2012.0,181600.0
37.67,-122.14,4.7933,0.0,0.0,1.0,3342.0,186900.0
37.67,-122.14,4.8125,0.0,0.0,1.0,3156.0,188300.0
37.67,-122.13,3.8676,0.0,0.0,1.0,1748.0,184000.0
37.67,-122.12,3.9395,0.0,0.0,1.0,3429.0,184700.0
37.67,-122.13,3.2434,0.0,0.0,1.0,3592.0,179900.0
37.67,-122.11,3.0917,0.0,0.0,1.0,1035.0,167200.0
37.67,-122.11,3.0645,0.0,0.0,1.0,3028.0,165400.0
37.67,-122.09,2.7019,0.0,0.0,1.0,2431.0,154000.0
37.67,-122.09,3.1115,0.0,0.0,1.0,2069.0,153500.0
37.66,-122.09,3.4722,0.0,0.0,1.0,1340.0,135400.0
37.66,-122.09,2.2222,0.0,0.0,1.0,1160.0,158300.0
37.68,-122.05,6.1104,0.0,0.0,1.0,2015.0,240700.0
37.67,-122.06,4.2733,0.0,0.0,1.0,3882.0,180700.0
37.67,-122.07,3.2465,0.0,0.0,1.0,3239.0,230600.0
37.67,-122.07,3.2417,0.0,0.0,1.0,2932.0,210800.0
37.67,-122.07,3.875,0.0,0.0,1.0,2104.0,165300.0
37.67,-122.04,6.0501,0.0,0.0,1.0,1694.0,254200.0
37.67,-122.04,6.8233,0.0,0.0,1.0,3000.0,332600.0
37.66,-122.04,6.3501,0.0,0.0,1.0,2419.0,350000.0
37.66,-122.07,2.6719,0.0,0.0,1.0,2280.0,161200.0
37.66,-122.07,3.875,0.0,0.0,1.0,5031.0,179300.0
37.66,-122.08,2.5625,0.0,0.0,1.0,1547.0,154300.0
37.65,-122.07,3.016,0.0,0.0,1.0,3300.0,161800.0
37.65,-122.08,3.6818,0.0,0.0,1.0,1813.0,165400.0
37.66,-122.08,2.1382,0.0,0.0,1.0,1997.0,166600.0
37.66,-122.1,3.7303,0.0,0.0,1.0,901.0,149700.0
37.66,-122.1,3.875,0.0,0.0,1.0,686.0,162100.0
37.66,-122.1,3.0489,0.0,0.0,1.0,1954.0,152600.0
37.65,-122.09,2.8203,0.0,0.0,1.0,2630.0,195200.0
37.65,-122.09,4.3897,0.0,0.0,1.0,1130.0,190600.0
37.65,-122.09,4.7143,0.0,0.0,1.0,1184.0,193800.0
37.66,-122.1,4.6875,0.0,0.0,1.0,656.0,200600.0
37.66,-122.11,3.2091,0.0,0.0,1.0,2544.0,150000.0
37.66,-122.1,4.275,0.0,0.0,1.0,1305.0,185300.0
37.66,-122.11,4.1302,0.0,0.0,1.0,1755.0,172700.0
37.66,-122.11,3.09,0.0,0.0,1.0,2843.0,174100.0
37.65,-122.1,4.5417,0.0,0.0,1.0,2538.0,194400.0
37.64,-122.1,4.6635,0.0,0.0,1.0,1784.0,206700.0
37.65,-122.1,4.4427,0.0,0.0,1.0,1797.0,204500.0
37.65,-122.1,4.5303,0.0,0.0,1.0,410.0,175000.0
37.65,-122.12,2.375,0.0,0.0,1.0,162.0,137500.0
37.61,-122.1,4.5281,0.0,0.0,1.0,2361.0,173600.0
37.66,-122.13,4.3456,0.0,0.0,1.0,862.0,163000.0
37.65,-122.11,3.4861,0.0,0.0,1.0,4335.0,331600.0
37.64,-122.11,5.2312,0.0,0.0,1.0,1487.0,197600.0
37.64,-122.11,3.6708,0.0,0.0,1.0,3592.0,197900.0
37.64,-122.12,3.8875,0.0,0.0,1.0,432.0,228100.0
37.63,-122.09,3.9167,0.0,0.0,1.0,1457.0,189500.0
37.64,-122.09,3.9063,0.0,0.0,1.0,1578.0,184200.0
37.63,-122.1,3.7895,0.0,0.0,1.0,2172.0,180900.0
37.64,-122.08,3.8,0.0,0.0,1.0,1340.0,172000.0
37.64,-122.08,5.7309,0.0,0.0,1.0,1116.0,177900.0
37.64,-122.09,4.1141,0.0,0.0,1.0,1885.0,173100.0
37.64,-122.09,5.2838,0.0,0.0,1.0,1180.0,172600.0
37.64,-122.08,3.142,0.0,0.0,1.0,1897.0,179500.0
37.63,-122.08,3.7614,0.0,0.0,1.0,767.0,176000.0
37.63,-122.08,4.25,0.0,0.0,1.0,691.0,192600.0
37.64,-122.08,3.9338,0.0,0.0,1.0,786.0,182700.0
37.63,-122.07,2.4808,0.0,0.0,1.0,2784.0,157600.0
37.64,-122.07,4.7083,0.0,0.0,1.0,4524.0,190900.0
37.64,-122.06,4.1652,0.0,0.0,1.0,1468.0,158200.0
37.64,-122.06,3.5541,0.0,0.0,1.0,1655.0,350000.0
37.65,-122.06,3.8036,0.0,0.0,1.0,1227.0,158200.0
37.64,-122.06,3.8259,0.0,0.0,1.0,1160.0,146100.0
37.63,-122.04,3.2331,0.0,0.0,1.0,952.0,226700.0
37.62,-122.03,4.7109,0.0,0.0,1.0,2072.0,198700.0
37.62,-122.03,4.2468,0.0,0.0,1.0,2964.0,221200.0
37.62,-122.04,6.396,0.0,0.0,1.0,1032.0,208500.0
37.62,-122.04,3.8125,0.0,0.0,1.0,657.0,204200.0
